method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
A1,image,37,metal_plate/test/major_rust/011.png,4096,3851,3818,58,25,3793,220,0,0,0.940185546875,0.93212890625,0.01416015625,0.006103515625
A1,image,38,metal_plate/test/major_rust/012.png,4096,3688,3666,75,53,3613,355,0,0,0.900390625,0.89501953125,0.018310546875,0.012939453125
A1,image,39,metal_plate/test/major_rust/013.png,4096,3658,3629,63,34,3595,404,0,0,0.89306640625,0.885986328125,0.015380859375,0.00830078125
A1,image,40,metal_plate/test/scratches/000.png,4096,3766,3747,79,60,3687,270,0,0,0.91943359375,0.914794921875,0.019287109375,0.0146484375
A1,image,41,metal_plate/test/scratches/001.png,4096,3943,3938,33,28,3910,125,0,0,0.962646484375,0.96142578125,0.008056640625,0.0068359375
A1,image,42,metal_plate/test/scratches/002.png,4096,3944,3941,35,32,3909,120,0,0,0.962890625,0.962158203125,0.008544921875,0.0078125
A1,image,43,metal_plate/test/scratches/003.png,4096,3934,3940,27,33,3907,129,0,0,0.96044921875,0.9619140625,0.006591796875,0.008056640625
A1,image,44,metal_plate/test/scratches/004.png,4096,4006,3989,34,17,3972,73,0,0,0.97802734375,0.973876953125,0.00830078125,0.004150390625
A1,image,45,metal_plate/test/scratches/005.png,4096,3907,3909,31,33,3876,156,0,0,0.953857421875,0.954345703125,0.007568359375,0.008056640625
A1,image,46,metal_plate/test/scratches/006.png,4096,4040,4047,21,28,4019,28,0,0,0.986328125,0.988037109375,0.005126953125,0.0068359375
A1,image,47,metal_plate/test/scratches/007.png,4096,3956,3962,20,26,3936,114,0,0,0.9658203125,0.96728515625,0.0048828125,0.00634765625
A1,image,48,metal_plate/test/scratches/008.png,4096,3811,3748,82,19,3729,266,0,0,0.930419921875,0.9150390625,0.02001953125,0.004638671875
A1,image,49,metal_plate/test/scratches/009.png,4096,3871,3823,57,9,3814,216,0,0,0.945068359375,0.933349609375,0.013916015625,0.002197265625
A1,image,50,metal_plate/test/scratches/010.png,4096,3863,3851,56,44,3807,189,0,0,0.943115234375,0.940185546875,0.013671875,0.0107421875
A1,image,51,metal_plate/test/scratches/011.png,4096,3843,3800,68,25,3775,228,0,0,0.938232421875,0.927734375,0.0166015625,0.006103515625
A1,image,52,metal_plate/test/scratches/012.png,4096,3776,3759,39,22,3737,298,0,0,0.921875,0.917724609375,0.009521484375,0.00537109375
A1,image,53,metal_plate/test/scratches/013.png,4096,3871,3821,66,16,3805,209,0,0,0.945068359375,0.932861328125,0.01611328125,0.00390625
A1,image,54,metal_plate/test/scratches/014.png,4096,3872,3804,82,14,3790,210,0,0,0.9453125,0.9287109375,0.02001953125,0.00341796875
A1,image,55,metal_plate/test/scratches/015.png,4096,3793,3775,72,54,3721,249,0,0,0.926025390625,0.921630859375,0.017578125,0.01318359375
A1,image,56,metal_plate/test/scratches/016.png,4096,3854,3776,105,27,3749,215,0,0,0.94091796875,0.921875,0.025634765625,0.006591796875
A1,image,57,metal_plate/test/scratches/017.png,4096,3816,3792,52,28,3764,252,0,0,0.931640625,0.92578125,0.0126953125,0.0068359375
A1,image,58,metal_plate/test/scratches/018.png,4096,3791,3773,51,33,3740,272,0,0,0.925537109375,0.921142578125,0.012451171875,0.008056640625
A1,image,59,metal_plate/test/scratches/019.png,4096,3968,3984,4,20,3964,108,0,0,0.96875,0.97265625,0.0009765625,0.0048828125
A1,image,60,metal_plate/test/scratches/020.png,4096,3930,3932,32,34,3898,132,0,0,0.95947265625,0.9599609375,0.0078125,0.00830078125
A1,image,61,metal_plate/test/scratches/021.png,4096,3876,3895,49,68,3827,152,0,0,0.9462890625,0.950927734375,0.011962890625,0.0166015625
A1,image,62,metal_plate/test/scratches/022.png,4096,4021,3987,41,7,3980,68,0,0,0.981689453125,0.973388671875,0.010009765625,0.001708984375
A1,image,63,metal_plate/test/scratches/023.png,4096,3966,3997,13,44,3953,86,0,0,0.96826171875,0.975830078125,0.003173828125,0.0107421875
A1,image,64,metal_plate/test/scratches/024.png,4096,3848,3847,62,61,3786,187,0,0,0.939453125,0.939208984375,0.01513671875,0.014892578125
A1,image,65,metal_plate/test/scratches/025.png,3776,3676,3659,42,25,3634,75,0,0,0.9735169491525424,0.9690148305084746,0.011122881355932203,0.0066207627118644065
A1,image,66,metal_plate/test/scratches/026.png,3712,3609,3571,43,5,3566,98,0,0,0.9722521551724138,0.9620150862068966,0.011584051724137932,0.0013469827586206897
A1,image,67,metal_plate/test/scratches/027.png,4096,3961,3947,32,18,3929,117,0,0,0.967041015625,0.963623046875,0.0078125,0.00439453125
A1,image,68,metal_plate/test/scratches/028.png,4096,4010,3988,28,6,3982,80,0,0,0.97900390625,0.9736328125,0.0068359375,0.00146484375
A1,image,69,metal_plate/test/scratches/029.png,4096,3623,3603,63,43,3560,430,0,0,0.884521484375,0.879638671875,0.015380859375,0.010498046875
A1,image,70,metal_plate/test/scratches/030.png,4096,3764,3738,82,56,3682,276,0,0,0.9189453125,0.91259765625,0.02001953125,0.013671875
A1,image,71,metal_plate/test/scratches/031.png,4096,3810,3815,56,61,3754,225,0,0,0.93017578125,0.931396484375,0.013671875,0.014892578125
A1,image,72,metal_plate/test/scratches/032.png,4096,3678,3673,76,71,3602,347,0,0,0.89794921875,0.896728515625,0.0185546875,0.017333984375
A1,image,73,metal_plate/test/scratches/033.png,4096,3706,3694,63,51,3643,339,0,0,0.90478515625,0.90185546875,0.015380859375,0.012451171875
A1,image,74,metal_plate/test/total_rust/000.png,4096,3985,3950,43,8,3942,103,0,0,0.972900390625,0.96435546875,0.010498046875,0.001953125
A1,image,75,metal_plate/test/total_rust/001.png,4096,3824,3791,67,34,3757,238,0,0,0.93359375,0.925537109375,0.016357421875,0.00830078125
A1,image,76,metal_plate/test/total_rust/002.png,4096,3997,3989,29,21,3968,78,0,0,0.975830078125,0.973876953125,0.007080078125,0.005126953125
A1,image,77,metal_plate/test/total_rust/003.png,4096,3932,3888,53,9,3879,155,0,0,0.9599609375,0.94921875,0.012939453125,0.002197265625
A1,image,78,metal_plate/test/total_rust/004.png,4096,4050,4042,11,3,4039,43,0,0,0.98876953125,0.98681640625,0.002685546875,0.000732421875
A1,image,79,metal_plate/test/total_rust/005.png,4096,4029,4017,18,6,4011,61,0,0,0.983642578125,0.980712890625,0.00439453125,0.00146484375
A1,image,80,metal_plate/test/total_rust/006.png,4096,3997,4011,18,32,3979,67,0,0,0.975830078125,0.979248046875,0.00439453125,0.0078125
A1,image,81,metal_plate/test/total_rust/007.png,4096,3977,3960,41,24,3936,95,0,0,0.970947265625,0.966796875,0.010009765625,0.005859375
A1,image,82,metal_plate/test/total_rust/008.png,4096,3971,3929,50,8,3921,117,0,0,0.969482421875,0.959228515625,0.01220703125,0.001953125
A1,image,83,metal_plate/test/total_rust/009.png,4096,3964,3960,23,19,3941,113,0,0,0.9677734375,0.966796875,0.005615234375,0.004638671875
A1,image,84,metal_plate/test/total_rust/010.png,4096,3951,3911,56,16,3895,129,0,0,0.964599609375,0.954833984375,0.013671875,0.00390625
A1,image,85,metal_plate/test/total_rust/011.png,4096,3685,3744,54,113,3631,298,0,0,0.899658203125,0.9140625,0.01318359375,0.027587890625
A1,image,86,metal_plate/test/total_rust/012.png,4096,3952,3955,16,19,3936,125,0,0,0.96484375,0.965576171875,0.00390625,0.004638671875
A1,image,87,metal_plate/test/total_rust/013.png,4096,3885,3899,20,34,3865,177,0,0,0.948486328125,0.951904296875,0.0048828125,0.00830078125
A1,image,88,metal_plate/test/total_rust/014.png,4096,3846,3790,76,20,3770,230,0,0,0.93896484375,0.92529296875,0.0185546875,0.0048828125
A1,image,89,metal_plate/test/total_rust/015.png,4096,3806,3803,44,41,3762,249,0,0,0.92919921875,0.928466796875,0.0107421875,0.010009765625
A1,image,90,metal_plate/test/total_rust/016.png,4096,3759,3820,34,95,3725,242,0,0,0.917724609375,0.9326171875,0.00830078125,0.023193359375
A1,image,91,metal_plate/test/total_rust/017.png,4096,3956,3912,55,11,3901,129,0,0,0.9658203125,0.955078125,0.013427734375,0.002685546875
A1,image,92,metal_plate/test/total_rust/018.png,4096,3895,3883,42,30,3853,171,0,0,0.950927734375,0.947998046875,0.01025390625,0.00732421875
A1,image,93,metal_plate/test/total_rust/019.png,4096,3991,3965,32,6,3959,99,0,0,0.974365234375,0.968017578125,0.0078125,0.00146484375
A1,image,94,metal_plate/test/total_rust/020.png,4096,3847,3851,42,46,3805,203,0,0,0.939208984375,0.940185546875,0.01025390625,0.01123046875
A1,image,95,metal_plate/test/total_rust/021.png,4096,3943,3933,34,24,3909,129,0,0,0.962646484375,0.960205078125,0.00830078125,0.005859375
A1,image,96,metal_plate/test/total_rust/022.png,4096,3981,3947,44,10,3937,105,0,0,0.971923828125,0.963623046875,0.0107421875,0.00244140625
A1,aggregate,-1,__ALL__,290112,274430,273285,3314,2169,271116,13513,0,0,0.9459450143392897,0.9419982627399074,0.011423174498124862,0.007476422898742554
TRI,image,0,metal_plate/test/good/000.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,1,metal_plate/test/good/001.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,2,metal_plate/test/good/002.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,3,metal_plate/test/good/003.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,4,metal_plate/test/good/004.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,5,metal_plate/test/good/005.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,6,metal_plate/test/good/006.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,7,metal_plate/test/good/007.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,8,metal_plate/test/good/008.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,9,metal_plate/test/good/009.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,10,metal_plate/test/good/010.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,11,metal_plate/test/good/011.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,12,metal_plate/test/good/012.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,13,metal_plate/test/good/013.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,14,metal_plate/test/good/014.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,15,metal_plate/test/good/015.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,16,metal_plate/test/good/016.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,17,metal_plate/test/good/017.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,18,metal_plate/test/good/018.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,19,metal_plate/test/good/019.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,20,metal_plate/test/good/020.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,21,metal_plate/test/good/021.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,22,metal_plate/test/good/022.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,23,metal_plate/test/good/023.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,24,metal_plate/test/good/024.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,25,metal_plate/test/good/025.png,0,0,0,0,0,0,0,0,0,,,,
TRI,image,26,metal_plate/test/major_rust/000.png,4096,3833,3799,60,26,3773,237,0,0,0.935791015625,0.927490234375,0.0146484375,0.00634765625
TRI,image,27,metal_plate/test/major_rust/001.png,4096,3741,3692,85,36,3656,319,0,0,0.913330078125,0.9013671875,0.020751953125,0.0087890625
TRI,image,28,metal_plate/test/major_rust/002.png,4096,3620,3560,85,25,3535,451,0,0,0.8837890625,0.869140625,0.020751953125,0.006103515625
TRI,image,29,metal_plate/test/major_rust/003.png,4096,3879,3818,75,14,3804,203,0,0,0.947021484375,0.93212890625,0.018310546875,0.00341796875
TRI,image,30,metal_plate/test/major_rust/004.png,4096,3590,3554,75,39,3515,467,0,0,0.87646484375,0.86767578125,0.018310546875,0.009521484375
TRI,image,31,metal_plate/test/major_rust/005.png,4096,3580,3541,80,41,3500,475,0,0,0.8740234375,0.864501953125,0.01953125,0.010009765625
TRI,image,32,metal_plate/test/major_rust/006.png,4096,3850,3801,59,10,3791,236,0,0,0.93994140625,0.927978515625,0.014404296875,0.00244140625
TRI,image,33,metal_plate/test/major_rust/007.png,4096,4016,3987,32,3,3984,77,0,0,0.98046875,0.973388671875,0.0078125,0.000732421875
TRI,image,34,metal_plate/test/major_rust/008.png,4096,4022,3985,42,5,3980,69,0,0,0.98193359375,0.972900390625,0.01025390625,0.001220703125
TRI,image,35,metal_plate/test/major_rust/009.png,4096,3762,3722,65,25,3697,309,0,0,0.91845703125,0.90869140625,0.015869140625,0.006103515625
TRI,image,36,metal_plate/test/major_rust/010.png,4096,3797,3757,70,30,3727,269,0,0,0.927001953125,0.917236328125,0.01708984375,0.00732421875
TRI,image,37,metal_plate/test/major_rust/011.png,4096,3834,3788,67,21,3767,241,0,0,0.93603515625,0.9248046875,0.016357421875,0.005126953125
TRI,image,38,metal_plate/test/major_rust/012.png,4096,3689,3578,137,26,3552,381,0,0,0.900634765625,0.87353515625,0.033447265625,0.00634765625
TRI,image,39,metal_plate/test/major_rust/013.png,4096,3676,3638,60,22,3616,398,0,0,0.8974609375,0.88818359375,0.0146484375,0.00537109375
TRI,image,40,metal_plate/test/scratches/000.png,4096,3758,3713,82,37,3676,301,0,0,0.91748046875,0.906494140625,0.02001953125,0.009033203125
TRI,image,41,metal_plate/test/scratches/001.png,4096,3953,3928,43,18,3910,125,0,0,0.965087890625,0.958984375,0.010498046875,0.00439453125
TRI,image,42,metal_plate/test/scratches/002.png,4096,3918,3881,53,16,3865,162,0,0,0.95654296875,0.947509765625,0.012939453125,0.00390625
TRI,image,43,metal_plate/test/scratches/003.png,4096,3922,3909,32,19,3890,155,0,0,0.95751953125,0.954345703125,0.0078125,0.004638671875
TRI,image,44,metal_plate/test/scratches/004.png,4096,4010,3977,47,14,3963,72,0,0,0.97900390625,0.970947265625,0.011474609375,0.00341796875
TRI,image,45,metal_plate/test/scratches/005.png,4096,3931,3906,39,14,3892,151,0,0,0.959716796875,0.95361328125,0.009521484375,0.00341796875
TRI,image,46,metal_plate/test/scratches/006.png,4096,4021,4016,31,26,3990,49,0,0,0.981689453125,0.98046875,0.007568359375,0.00634765625
TRI,image,47,metal_plate/test/scratches/007.png,4096,3920,3907,46,33,3874,143,0,0,0.95703125,0.953857421875,0.01123046875,0.008056640625
TRI,image,48,metal_plate/test/scratches/008.png,4096,3779,3685,104,10,3675,307,0,0,0.922607421875,0.899658203125,0.025390625,0.00244140625
TRI,image,49,metal_plate/test/scratches/009.png,4096,3822,3766,78,22,3744,252,0,0,0.93310546875,0.91943359375,0.01904296875,0.00537109375
TRI,image,50,metal_plate/test/scratches/010.png,4096,3809,3771,73,35,3736,252,0,0,0.929931640625,0.920654296875,0.017822265625,0.008544921875
TRI,image,51,metal_plate/test/scratches/011.png,4096,3812,3700,143,31,3669,253,0,0,0.9306640625,0.9033203125,0.034912109375,0.007568359375
TRI,image,52,metal_plate/test/scratches/012.png,4096,3794,3763,56,25,3738,277,0,0,0.92626953125,0.918701171875,0.013671875,0.006103515625
TRI,image,53,metal_plate/test/scratches/013.png,4096,3816,3760,87,31,3729,249,0,0,0.931640625,0.91796875,0.021240234375,0.007568359375
TRI,image,54,metal_plate/test/scratches/014.png,4096,3868,3762,112,6,3756,222,0,0,0.9443359375,0.91845703125,0.02734375,0.00146484375
TRI,image,55,metal_plate/test/scratches/015.png,4096,3769,3714,89,34,3680,293,0,0,0.920166015625,0.90673828125,0.021728515625,0.00830078125
TRI,image,56,metal_plate/test/scratches/016.png,4096,3823,3749,105,31,3718,242,0,0,0.933349609375,0.915283203125,0.025634765625,0.007568359375
TRI,image,57,metal_plate/test/scratches/017.png,4096,3814,3737,94,17,3720,265,0,0,0.93115234375,0.912353515625,0.02294921875,0.004150390625
TRI,image,58,metal_plate/test/scratches/018.png,4096,3768,3755,53,40,3715,288,0,0,0.919921875,0.916748046875,0.012939453125,0.009765625
TRI,image,59,metal_plate/test/scratches/019.png,4096,3961,3976,11,26,3950,109,0,0,0.967041015625,0.970703125,0.002685546875,0.00634765625
TRI,image,60,metal_plate/test/scratches/020.png,4096,3916,3889,55,28,3861,152,0,0,0.9560546875,0.949462890625,0.013427734375,0.0068359375
TRI,image,61,metal_plate/test/scratches/021.png,4096,3882,3863,62,43,3820,171,0,0,0.94775390625,0.943115234375,0.01513671875,0.010498046875
TRI,image,62,metal_plate/test/scratches/022.png,4096,4021,3986,43,8,3978,67,0,0,0.981689453125,0.97314453125,0.010498046875,0.001953125
TRI,image,63,metal_plate/test/scratches/023.png,4096,3949,3960,17,28,3932,119,0,0,0.964111328125,0.966796875,0.004150390625,0.0068359375
TRI,image,64,metal_plate/test/scratches/024.png,4096,3814,3780,93,59,3721,223,0,0,0.93115234375,0.9228515625,0.022705078125,0.014404296875
TRI,image,65,metal_plate/test/scratches/025.png,3776,3661,3618,52,9,3609,106,0,0,0.9695444915254238,0.958156779661017,0.013771186440677966,0.0023834745762711866
TRI,image,66,metal_plate/test/scratches/026.png,3712,3597,3543,60,6,3537,109,0,0,0.9690193965517241,0.9544719827586207,0.016163793103448277,0.0016163793103448276
TRI,image,67,metal_plate/test/scratches/027.png,4096,3932,3911,42,21,3890,143,0,0,0.9599609375,0.954833984375,0.01025390625,0.005126953125
TRI,image,68,metal_plate/test/scratches/028.png,4096,3999,3990,20,11,3979,86,0,0,0.976318359375,0.97412109375,0.0048828125,0.002685546875
TRI,image,69,metal_plate/test/scratches/029.png,4096,3605,3559,87,41,3518,450,0,0,0.880126953125,0.868896484375,0.021240234375,0.010009765625
TRI,image,70,metal_plate/test/scratches/030.png,4096,3763,3763,90,90,3673,243,0,0,0.918701171875,0.918701171875,0.02197265625,0.02197265625
TRI,image,71,metal_plate/test/scratches/031.png,4096,3801,3771,79,49,3722,246,0,0,0.927978515625,0.920654296875,0.019287109375,0.011962890625
TRI,image,72,metal_plate/test/scratches/032.png,4096,3669,3697,71,99,3598,328,0,0,0.895751953125,0.902587890625,0.017333984375,0.024169921875
TRI,image,73,metal_plate/test/scratches/033.png,4096,3742,3698,82,38,3660,316,0,0,0.91357421875,0.90283203125,0.02001953125,0.00927734375
TRI,image,74,metal_plate/test/total_rust/000.png,4096,3946,3917,51,22,3895,128,0,0,0.96337890625,0.956298828125,0.012451171875,0.00537109375
TRI,image,75,metal_plate/test/total_rust/001.png,4096,3726,3679,81,34,3645,336,0,0,0.90966796875,0.898193359375,0.019775390625,0.00830078125
TRI,image,76,metal_plate/test/total_rust/002.png,4096,3939,3925,50,36,3889,121,0,0,0.961669921875,0.958251953125,0.01220703125,0.0087890625
TRI,image,77,metal_plate/test/total_rust/003.png,4096,3884,3847,59,22,3825,190,0,0,0.9482421875,0.939208984375,0.014404296875,0.00537109375
TRI,image,78,metal_plate/test/total_rust/004.png,4096,4016,3989,31,4,3985,76,0,0,0.98046875,0.973876953125,0.007568359375,0.0009765625
TRI,image,79,metal_plate/test/total_rust/005.png,4096,3974,3945,38,9,3936,113,0,0,0.97021484375,0.963134765625,0.00927734375,0.002197265625
TRI,image,80,metal_plate/test/total_rust/006.png,4096,3989,3973,39,23,3950,84,0,0,0.973876953125,0.969970703125,0.009521484375,0.005615234375
TRI,image,81,metal_plate/test/total_rust/007.png,4096,3907,3872,54,19,3853,170,0,0,0.953857421875,0.9453125,0.01318359375,0.004638671875
TRI,image,82,metal_plate/test/total_rust/008.png,4096,3947,3912,51,16,3896,133,0,0,0.963623046875,0.955078125,0.012451171875,0.00390625
TRI,image,83,metal_plate/test/total_rust/009.png,4096,3907,3887,44,24,3863,165,0,0,0.953857421875,0.948974609375,0.0107421875,0.005859375
TRI,image,84,metal_plate/test/total_rust/010.png,4096,3913,3813,111,11,3802,172,0,0,0.955322265625,0.930908203125,0.027099609375,0.002685546875
TRI,image,85,metal_plate/test/total_rust/011.png,4096,3594,3646,61,113,3533,389,0,0,0.87744140625,0.89013671875,0.014892578125,0.027587890625
TRI,image,86,metal_plate/test/total_rust/012.png,4096,3940,3943,19,22,3921,134,0,0,0.9619140625,0.962646484375,0.004638671875,0.00537109375
TRI,image,87,metal_plate/test/total_rust/013.png,4096,3818,3836,26,44,3792,234,0,0,0.93212890625,0.9365234375,0.00634765625,0.0107421875
TRI,image,88,metal_plate/test/total_rust/014.png,4096,3786,3714,97,25,3689,285,0,0,0.92431640625,0.90673828125,0.023681640625,0.006103515625
TRI,image,89,metal_plate/test/total_rust/015.png,4096,3746,3728,56,38,3690,312,0,0,0.91455078125,0.91015625,0.013671875,0.00927734375
TRI,image,90,metal_plate/test/total_rust/016.png,4096,3716,3710,68,62,3648,318,0,0,0.9072265625,0.90576171875,0.0166015625,0.01513671875
TRI,image,91,metal_plate/test/total_rust/017.png,4096,3937,3840,109,12,3828,147,0,0,0.961181640625,0.9375,0.026611328125,0.0029296875
TRI,image,92,metal_plate/test/total_rust/018.png,4096,3875,3819,76,20,3799,201,0,0,0.946044921875,0.932373046875,0.0185546875,0.0048828125
TRI,image,93,metal_plate/test/total_rust/019.png,4096,3971,3939,37,5,3934,120,0,0,0.969482421875,0.961669921875,0.009033203125,0.001220703125
TRI,image,94,metal_plate/test/total_rust/020.png,4096,3707,3683,73,49,3634,340,0,0,0.905029296875,0.899169921875,0.017822265625,0.011962890625
TRI,image,95,metal_plate/test/total_rust/021.png,4096,3863,3859,47,43,3816,190,0,0,0.943115234375,0.942138671875,0.011474609375,0.010498046875
TRI,image,96,metal_plate/test/total_rust/022.png,4096,3937,3880,66,9,3871,150,0,0,0.961181640625,0.947265625,0.01611328125,0.002197265625
TRI,aggregate,-1,__ALL__,290112,272546,269979,4567,2000,267979,15566,0,0,0.9394509706596074,0.9306026637988087,0.015742196117361572,0.006893889256562983
BAL,image,0,metal_plate/test/good/000.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,1,metal_plate/test/good/001.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,2,metal_plate/test/good/002.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,3,metal_plate/test/good/003.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,4,metal_plate/test/good/004.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,5,metal_plate/test/good/005.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,6,metal_plate/test/good/006.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,7,metal_plate/test/good/007.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,8,metal_plate/test/good/008.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,9,metal_plate/test/good/009.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,10,metal_plate/test/good/010.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,11,metal_plate/test/good/011.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,12,metal_plate/test/good/012.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,13,metal_plate/test/good/013.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,14,metal_plate/test/good/014.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,15,metal_plate/test/good/015.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,16,metal_plate/test/good/016.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,17,metal_plate/test/good/017.png,0,0,0,0,0,0,0,0,0,,,,
BAL,image,18,metal_plate/test/good/018.png,0,0,0,0,0,0,0,0,0,,,,
